path,ticker,analysis_type,date,report_provider,reviewer_provider,reviewer_model,verdict,score,data_integrity,completeness,depth,consistency,language,grounded,issues,rationale
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/meta/fundamental_analysis_2026-09-25_gemini.md,meta,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的TTM營收228.25B與YoY增長28.0%不合理，因為這意味著去年營收約178.67B，該數字未曾達到。 | 報告中提到的現金流量（FCF）為21.55B，但在不同章節中對於FCF的解釋和計算不一致。 | 報告中提到的目標價845.80與現價751.66的安全邊際計算存在邏輯不清，未能清楚說明計算過程。 | 報告中多次使用的專業術語未能保持一致性，例如對於ROIC和WACC的解釋在不同章節中存在矛盾。 | 報告中出現了多處簡體字，例如'收益'，未能全程使用繁體中文。,報告在數據誠信方面存在重大問題，特別是關於營收和現金流的數字不合理，導致整體分數偏低。雖然報告結構完整，但分析深度和內部一致性不足，無法達到可發佈的標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mrvl/fundamental_analysis_2026-09-25_gemini.md,mrvl,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 'Forward P/E 高達 38.32x' 與 '相對 AVGO 與半導體中位數存在顯著估值溢價' 之間存在矛盾。 | 報告中提到的 '安全邊際 MOS 為 -8.5%' 與 '現價已透支部分 AI 客製化 ASIC 預期' 之間缺乏具體數據支持。 | 報告中多次提到的 'TTM SBC 佔營收高達 8.77%' 與 'TTM FCF 達 $2.41B' 的數據未能清楚解釋其影響。 | 報告中 '現金部位大幅充實至 $3.93B' 的數據未能與其他財務指標形成一致性。 | 報告中使用的專業術語不夠準確，例如 '護城河評分 8.1/10' 的評估標準未明確說明。,報告在數據誠信方面存在明顯問題，數據之間存在矛盾，且缺乏具體支持，導致整體評分偏低。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/msft/fundamental_analysis_2026-09-25_gemini.md,msft,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 FY2026 營收 $331.84B 與其他數據不一致，特別是與損益表深度分析中的數字相矛盾。 | 報告中出現了多次未填值的佔位符，例如 'TBD' 和 '$XXX'，這影響了數據的完整性。 | 在風險矩陣中，風險評分與具體風險項目的描述不一致，造成內部矛盾。 | 報告中對於某些數據的推論過於簡單，缺乏深入的分析和比較。 | 報告中使用了簡體字，未全程使用繁體中文。,報告存在數據誠信問題，特別是數字不一致和未填值的佔位符，導致整體可信度下降。分析深度不足，缺乏實質推論，且內部一致性存在矛盾，無法達到可發佈的標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mu/fundamental_analysis_2026-09-25_gemini.md,mu,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,1,1,1,1,1,1,yes,報告中提到TTM營收爆發至$90.27B（YoY +345.7%），但該增長率不合理，因為基期數據未提供。 | 報告中多次提到的毛利率達72.6%與80.4%之間存在矛盾，未能保持一致性。 | 報告結論與數據支持之間缺乏邏輯推理，未能提供實質分析。 | 報告中出現了多處未填寫的佔位符，如'$XXX'，顯示完整性不足。 | 報告中使用了不必要的英文術語，未全程使用繁體中文。,報告在數據誠信、完整性、分析深度、內部一致性及語言品質上均存在重大缺陷，特別是數據的合理性和一致性問題，導致整體品質極低，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mu/fundamental_analysis_2026-09-26_gemini.md,mu,fundamental_analysis,2026-09-26,gemini,openai,gpt-4o-mini,fail,1,1,1,1,1,1,yes,"報告中提到TTM營收達$90.27B（YoY +345.7%），但這樣的增長率不合理。 | 執行摘要中提到的營業利益率達80.4%與行業標準不符，缺乏合理性。 | 報告中多次出現的數字（如$1,280.45的內在價值）未能在其他章節中得到支持。 | 報告結構不完整，缺乏必要的章節和結論，導致信息不全。 | 語言使用不當，出現了不必要的英文術語和簡體字，影響了報告的專業性。",報告在數據誠信、完整性、深度、內部一致性和語言品質上均表現不佳，特別是數據的合理性和一致性存在重大問題，導致整體評分極低，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/nbis/fundamental_analysis_2026-09-25_gemini.md,nbis,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到TTM營收爆炸性增長454%至$1.36B，但未提供去年基期的數據，可能存在捏造或不合理的數字。 | 報告中提到的EV/Sales達49.6x，較同業溢價顯著，但未提供同業的具體數據以供比較。 | 在執行摘要中提到的安全邊際為-10.0%，與後續的評價不一致，顯示內部一致性不足。 | 報告中多次提到的數字（如$14.87B的Capex）未能在不同章節中保持一致，顯示數據誠信問題。 | 報告中使用的專業術語有時不夠準確，例如對於資本支出的描述，未能清楚表達其影響。,報告在數據誠信方面存在重大問題，特別是關於營收增長的數字缺乏支持，且多處數據不一致，導致整體可信度下降。雖然報告結構完整，但分析深度不足，未能充分支持結論。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/nu/fundamental_analysis_2026-09-25_gemini.md,nu,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,2,3,3,2,4,yes,報告中提到的TTM營收YoY增長44.3%與TTM淨利潤達到$3.61B的數據未能在其他章節中得到支持，存在數據誠信問題。 | 報告中提到的Forward P/E 12.07x與PEG 0.62的數據未能在其他章節中得到一致的解釋，顯示內部一致性不足。 | 報告中提到的安全邊際MOS 27.8%未能在結論中得到充分的解釋，缺乏深度分析。,報告在數據誠信和內部一致性方面存在明顯問題，特定數據未能在報告中得到支持，導致整體可信度下降。雖然語言品質尚可，但整體分數低於可發佈標準，因此判定為不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/nvda/fundamental_analysis_2026-09-25_gemini.md,nvda,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的TTM營收$302.97B與YoY增長83.4%不合理，因為這意味著去年營收為$165.66B，這對於NVIDIA來說是過低的基期。 | 報告中提到的Forward P/E僅14.35x，與同業相比顯著低估，但未提供足夠的比較數據支持此結論。 | 在不同章節中提到的ROIC數字不一致，某些地方提到81.3%，而其他地方則未明確說明。 | 報告中對於風險的描述過於簡略，缺乏深入的分析與具體的數據支持。 | 報告中使用的專業術語雖然正確，但部分句子結構不夠流暢，影響閱讀體驗。,報告在數據誠信和分析深度上存在明顯問題，特別是數據的合理性和一致性不足，導致整體品質不達標。雖然語言品質尚可，但無法彌補其他維度的缺陷，因此不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/onds/fundamental_analysis_2026-09-25_gemini.md,onds,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的營業利潤率 -166.3% 與其他數據不一致，顯示出數據誤差。 | 報告中多次出現的 SBC 占比數據不一致，造成數據誠信問題。 | 報告中提到的現金流量為 -$69.11M，與其他財務指標不符，顯示出計算錯誤。 | 報告結論與前文分析不一致，給出的評級與數據支持不符。 | 報告中使用的專業術語不夠準確，影響語言品質。,報告在數據誠信方面存在重大問題，特別是數據不一致和計算錯誤，導致整體評分低於可接受範圍。雖然有些部分具備完整性，但深度和一致性不足，無法達到發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/orcl/fundamental_analysis_2026-09-25_gemini.md,orcl,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 'TTM 營收 $71.78B (YoY +29.6%)' 與後續數據不一致，造成數據誠信問題。 | 報告中提到的 'Forward P/E 僅 12.5x' 與 'PEG 僅 0.78' 之間的關聯未充分解釋，缺乏深度分析。 | 在 '風險矩陣' 中，風險項目的評分與後續的緩解措施不一致，造成內部一致性問題。 | 報告中多次提到的 '現金流轉負' 與 'FCF 轉負' 的解釋不夠清晰，影響完整性。 | 報告中使用的專業術語雖然正確，但部分句子結構不夠流暢，影響語言品質。,報告在數據誠信、分析深度和內部一致性方面存在明顯問題，特別是數據不一致和缺乏深入分析，導致整體評分偏低。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/pl/fundamental_analysis_2026-09-25_gemini.md,pl,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 P/S 為 16.77x，與相對估值分析中的 16.77x 不一致。 | 報告中提到的營收 YoY 成長率為 58.14%，與損益表深度分析中的 44.1% 不一致。 | 報告中提到的每股內在價值為 $16.65，與加權合理價值 $18.32 不一致。 | 報告中提到的 SBC 佔營收比例為 16.5%，與現金流量深度分析中的 16.52% 不一致。 | 報告中提到的安全邊際 MOS 為 4.86%，與投資建議中的 4.9% 不一致。,報告存在多處數據不一致，影響數據誠信，且分析深度不足，未能充分支持結論，整體品質不符合發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/pltr/fundamental_analysis_2026-09-25_gemini.md,pltr,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,4,yes,報告中提到的 Forward P/E 81.65x 與 P/S 74.04x 的數據未能在其他章節中得到支持，顯示出數據誠信問題。 | 報告中提到的安全邊際 -1.5% 與加權合理值 $186.95 的計算未能清楚解釋，導致完整性不足。 | 報告中對於 Palantir 的成長催化劑分析過於簡略，缺乏深入的推論與比較。 | 報告中對於風險矩陣的評估與結論不一致，未能清楚表達風險的影響程度。 | 報告中使用的專業術語雖然正確，但部分句子結構不夠流暢，影響了語言品質。,報告在數據誠信、分析深度和內部一致性方面存在明顯缺陷，特別是數據的支持和推論的深度不足，導致整體評分低於可發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/qqq/fundamental_analysis_2026-09-25_gemini.md,qqq,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的加權合理價值 $782.84 與 DCF 內在價值 $756.04 之間的安全邊際僅為 +5.3%，這在投資建議中被認為是有限的，但在其他部分未有充分的解釋。 | 報告中提到的 '安全邊際（MOS）' 評估為 🔴 <10%，但未提供具體的數據支持或背景解釋。 | 在風險矩陣中，反托拉斯監管的風險評分為 8.2/10，但未提供足夠的背景或數據來支持這一評分。 | 報告中多次提到的 '穿透 ROIC' 和 'WACC' 數字在不同章節中未能保持一致，造成數據矛盾。 | 報告中使用的專業術語有時不夠準確，例如對於 '自由現金流' 的定義和計算方法未能清晰表達。,報告在數據誠信和一致性方面存在明顯問題，特別是數字之間的矛盾和缺乏支持的評分。此外，分析深度不足，未能充分解釋關鍵數據和評分的背景，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/rklb/fundamental_analysis_2026-09-25_gemini.md,rklb,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 ROIC 為 -8.54% 與 WACC 15.68% 的比較不合理，顯示出資本投入期的經濟價值消耗。 | 報告中提到的 P/S 達 61.5x，EV/Sales 達 54.4x，這些數字顯示出極度溢價，缺乏合理性。 | 報告中提到的安全邊際為 -53.3%，顯示出當前股價顯著高於加權合理價值，這一點未能充分解釋。 | 報告中對於 Neutron 的發展風險評估過於樂觀，未能充分考慮潛在的技術失敗風險。 | 報告中多次出現的數據未能提供來源，影響數據的誠信性。,報告在數據誠信方面存在重大問題，特別是關於 ROIC 和 WACC 的比較，顯示出資本投入的經濟價值消耗。此外，報告中的數據缺乏來源，影響了整體的可信度。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/robo/fundamental_analysis_2026-09-25_gemini.md,robo,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的穿透 ROIC 為 15.8%，但在其他章節中未能一致支持此數字。 | 報告中提到的安全邊際為 +17.0%，但在結論中卻未能清楚解釋其計算過程。 | 報告中使用的數據來源不明，無法驗證數字的真實性。 | 報告中存在多處未填寫的佔位符，例如 'N/A' 或 'TBD'。 | 報告中部分專業術語使用不當，影響理解。,報告在數據誠信方面存在重大問題，數字的真實性無法驗證，且多處數據不一致，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/skhy/fundamental_analysis_2026-09-25_gemini.md,skhy,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到TTM營業利潤率為68.0%，但在其他部分卻顯示出不同的數字，存在矛盾。 | 報告中提到的Forward P/E為5.52x，但在相對估值分析中卻顯示為11.43x，數據不一致。 | 報告中有多處使用了簡體字，例如'收益'，而應全程使用繁體中文。 | 報告中提到的安全邊際MOS為25.0%，但在其他部分卻未能清楚解釋其計算過程。 | 報告的結論部分缺乏對主要數據的深入分析，僅為數據的重述。,報告存在數據誠信問題，數字間存在矛盾，且缺乏深入分析，整體品質不符合發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/sndk/fundamental_analysis_2026-09-25_gemini.md,sndk,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到 FY2026 營收激增 175.3% 至 $20.25B，但 FY2025 營收僅為 $7.36B，這樣的增長率不合理。 | 報告中提到的 Forward P/E 僅 6.66x，與同業相比顯示出顯著折價，但未提供足夠的市場背景或數據支持。 | 報告中提到的安全邊際 (MOS) 為 19.8%，但未提供足夠的數據支持該數字的合理性。 | 報告中提到的 ROIC 113.6% 與 WACC 9.41% 的比較，未能清楚解釋其背後的經濟意義。 | 報告中使用的專業術語有時不夠準確，例如對於 '護城河' 的評估未能提供具體的行業背景。,報告在數據誠信方面存在重大問題，特別是對於營收增長的數字不合理，導致整體評分偏低。雖然報告結構完整，但分析深度和一致性不足，無法支持其結論。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/sofi/fundamental_analysis_2026-09-25_gemini.md,sofi,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的TTM營收$4.27B與YoY增長40.9%不一致，因為前文提到FY2025營收為$3.61B，這樣的增長率不合理。 | 報告中提到的Forward P/E 20.1x與PEG 0.61的數據未能在其他章節中得到充分支持，缺乏深入分析。 | 在執行摘要中提到的評級與後文的分析結論不一致，未能提供足夠的證據支持該評級。 | 報告中多次使用的數據如'現價折價22.6%'未能在其他部分得到驗證，造成數據不一致。 | 報告中存在多處語句不夠流暢，且部分專業術語使用不當，影響整體語言品質。,報告在數據誠信方面存在重大問題，特別是數字間的矛盾和不一致，導致整體評分低於可接受範圍。雖然報告結構完整，但分析深度不足，未能充分支持結論，且語言品質有待提升。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/soxq/fundamental_analysis_2026-09-25_gemini.md,soxq,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,warn,3,3,4,3,4,4,yes,報告中提到的 '底層成分股整體營收 YoY +23.8%' 與後續的 'FY2023 $48.20 YoY: -7.5%' 數據矛盾。 | 在 '風險矩陣' 中提到的 '地緣出口管制升級' 風險評分為 8.5/10，但在 '風險清單詳細分析' 中卻給予 7.8/10，存在不一致。 | 報告中提到的 '穿透 ROIC 達 24.6%' 與 'ROIC 估算（FY2026E 穿透每股）' 的數據未能清楚連結。 | 在 '估值安全度' 中提到的 'Trailing P/E 偏高'，但未提供具體的歷史數據作為比較。 | 報告中使用的專業術語雖然正確，但部分段落的表達略顯冗長，影響了語言的流暢性。,報告整體結構完整，分析也具一定深度，但存在數據矛盾和不一致的情況，影響了數據誠信度。建議修正相關數據以提高可信度。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/soxx/fundamental_analysis_2026-09-25_gemini.md,soxx,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的底層資產過去 4 季平均營收 YoY 成長達 24.6%，但在其他章節中提到的 CAGR 卻為 21.8%，存在矛盾。 | 報告中提到的 DCF 每股價值 $615.30 與加權合理價值 $622.05 的計算過程不夠清晰，缺乏詳細推導。 | 報告中提到的安全邊際 MOS 為 +9.0%，但在結論中卻建議分批逢低承接，這與評級不一致。 | 報告中使用的專業術語有時不夠準確，例如對於 ROIC 和 WACC 的解釋不夠清晰。 | 報告中出現了多次的數據未填值，例如在某些表格中出現了 'N/A' 或 'TBD' 的佔位符。,報告在數據誠信方面存在明顯問題，數字之間存在矛盾，且缺乏詳細的推導過程，導致整體可信度下降。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/spcx/fundamental_analysis_2026-09-25_gemini.md,spcx,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的營收年增率91.9%與TTM營收230.4億美元的數字不一致，無法合理推導出來。 | 報告中提到的每股內在價值$176.43與加權合理價值$188.42的計算過程不夠清晰，缺乏詳細推導。 | 在風險矩陣中，風險評分的標準不明確，無法理解評分的依據。 | 報告中多次出現的數字（如現金儲備、負債等）在不同章節中存在矛盾。 | 報告中使用的專業術語不夠準確，部分表述模糊，影響理解。,報告在數據誠信方面存在重大問題，特別是數字不一致和推導不清晰，導致整體品質不達標。雖然有部分內容完整，但深度和一致性不足，無法支持發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/tsla/fundamental_analysis_2026-09-25_gemini.md,tsla,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,warn,3,3,4,3,3,4,yes,報告中提到的TTM營收$103.62B與Q2'26營收$28.24B的增長率存在矛盾，前者顯示增長11.8%，後者顯示25.5%。 | 報告中提到的安全邊際MOS為-23.3%，但在不同章節中對於合理價值的評估存在不一致。 | 在風險矩陣中，價格戰的風險評分為8.5/10，但在其他部分卻未能充分解釋其潛在影響。 | 報告中提到的自由現金流FCF在Q2'26轉為負值，但未提供足夠的背景分析來支持這一點。 | 報告中使用的專業術語雖然正確，但部分句子結構不夠流暢，影響可讀性。,報告在數據誠信和分析深度上存在一定問題，特別是數據之間的矛盾和缺乏深入分析的情況。雖然報告結構完整，但仍需修正以提高可信度和一致性。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/tsm/fundamental_analysis_2026-09-25_gemini.md,tsm,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的TTM營收達NT$4.44T（YoY +36.0%）與後續數據不一致，缺乏數據來源。 | 報告中提到的Forward P/E 20.6x與相對同業與歷史PEG具顯著吸引力，但未提供具體同業數據作為比較。 | 在風險矩陣中，地緣政治風險的發生機率被評為高，但未提供具體的數據支持此評估。 | 報告中對於未來的預測缺乏足夠的情境假設與因果分析，僅為數據陳述。 | 報告中使用的專業術語雖然正確，但部分段落表達不夠清晰，影響可讀性。,報告在數據誠信和分析深度上存在明顯缺陷，部分數據缺乏來源且前後不一致，影響整體可信度。雖然語言品質尚可，但整體分數低於可發佈標準，故判定為不應發佈。
