path,ticker,analysis_type,date,report_provider,reviewer_provider,reviewer_model,verdict,score,data_integrity,completeness,depth,consistency,language,grounded,issues,rationale
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/meta/fundamental_analysis_2026-09-22_gemini.md,meta,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的TTM營收228.25B與YoY增長28.0%未能提供合理的基期數據支持。 | 報告中多次提到的Capex數字（89.33B）與FCF（21.55B）之間的關聯性未能清晰解釋。 | 報告中提到的安全邊際MOS +6.0%與加權合理價值783.34的計算過程不夠透明。 | 報告中對於風險的評估缺乏具體的數據支持，僅為定性描述。 | 報告中存在多處數字與描述不一致的情況，例如不同章節對於ROIC的數字表述不一致。,報告在數據誠信和分析深度上存在明顯缺陷，特別是數據的合理性和一致性不足，導致整體評分偏低。雖然語言品質尚可，但無法彌補其他維度的不足，因此不建議發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mrvl/fundamental_analysis_2026-09-22_gemini.md,mrvl,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 Forward P/E 38.1x 與 Trailing P/E 84.9x 的數據未能合理解釋其背後原因，可能導致數據誤導。 | 報告中提到的安全邊際 MOS +7.6% 與加權合理價值 $278.43 的計算過程不夠清晰，缺乏詳細推導。 | 報告中多次提到的 '現價溢價 +5.6%' 與 '現價折價 -5.3%' 之間的關係未能清楚說明，造成數據矛盾。 | 報告中對於風險矩陣的評分與具體風險項目之間的關聯性不夠明確，缺乏深入分析。 | 報告中部分專業術語使用不夠準確，例如對於 '護城河' 的評分標準未能具體化。,報告在數據誠信、分析深度和內部一致性方面存在明顯缺陷，特別是數據的合理性和推導過程不夠清晰，導致整體可信度下降。雖然語言品質尚可，但無法彌補其他維度的不足，因此不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/msft/fundamental_analysis_2026-09-22_gemini.md,msft,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到 FY26 營收 $331.84B，卻在其他地方提到的年增率與此數字不符。 | 報告中提到的 ROIC 24.96% 與 WACC 9.20% 的比較未能清楚解釋其意義。 | 在風險矩陣中，AI Capex 投資過度的風險評分為 7.8，但未提供具體的數據支持。 | 報告中多次使用的數字如 $548.80 的加權合理價值，未能在其他章節中得到充分的支持。 | 報告中存在多處語句不夠流暢，影響閱讀體驗。,報告在數據誠信方面存在重大問題，特別是數字間的矛盾和缺乏支持的數據，導致整體評分低於可發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mu/fundamental_analysis_2026-09-22_gemini.md,mu,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,1,1,1,1,1,1,yes,報告中提到的TTM營收爆發至$90.27B（YoY +345.7%）不合理，因為這意味著去年營收為$20.5B，這在半導體行業中不可能。 | 報告中多次提到的單季毛利率達到84.6%不符合行業標準，顯示數據誠信有問題。 | 報告中存在多處數據未填寫或不完整，例如'現金比率'和'存貨週轉天數'的具體數字未提供。 | 報告結論與內文分析不一致，給出的買入評級與風險矩陣中的高風險評分矛盾。 | 報告中出現了多處簡體字，且專業術語使用不當，影響語言品質。,報告在數據誠信、完整性、深度、內部一致性和語言品質上均存在重大問題，特別是數據的可信度和合理性不足，導致整體評分極低，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mu/fundamental_analysis_2026-09-23_gemini.md,mu,fundamental_analysis,2026-09-23,gemini,openai,gpt-4o-mini,fail,1,1,1,1,1,1,yes,報告中提到的TTM營收爆發至$90.27B（YoY +345.7%）不合理，因為該公司過去未達到如此規模。 | 執行摘要中提到的營業利益率達80.4%與損益表深度分析中的數據不一致。 | 報告中多處使用了不合理的數字，例如Forward P/E僅6.90x，這在半導體行業中極為罕見。 | 報告結論與內文分析方向矛盾，給予的強力買入評級缺乏足夠的支持證據。 | 報告中出現了多處簡體字，未全程使用繁體中文。,報告存在多項數據不合理、內部矛盾及語言不一致的問題，導致整體品質極低，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/nbis/fundamental_analysis_2026-09-22_gemini.md,nbis,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到TTM營收爆發成長454%至$13.55億，但前一年營收為$9.8M，顯示數據不合理。 | 報告中提到TTM FCF為-$96.1億，與TTM營收$13.55億相比，顯示現金流失控。 | 報告中提到的安全邊際僅為7.69%，低於機構防禦門檻15%，顯示風險過高。 | 報告中多次提到的數字在不同章節中存在矛盾，例如不同的估值倍數。 | 報告中使用的專業術語不夠準確，部分內容表述不夠清晰。,報告在數據誠信方面存在重大問題，特別是營收和現金流的數據不合理，導致整體評分偏低。雖然報告結構完整，但分析深度和內部一致性不足，無法達到可發佈的標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/nu/fundamental_analysis_2026-09-22_gemini.md,nu,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,warn,3,3,4,3,4,4,yes,報告中提到的 FY2025 營收 YoY +28.5% 與後文提到的 TTM 營收年增 44.3% 之間存在矛盾。 | 在 8.3 節中，提到的 DCF 每股價值 $19.16 與後文的加權合理價值 $18.66 之間未有清楚解釋。 | 報告中提到的 'Forward P/E 12.57x' 與 'PEG 0.65' 的解釋不夠深入，缺乏具體的比較分析。 | 在 10.1 風險評分矩陣中，風險項目與評分的具體依據未有詳細說明，影響分析深度。 | 報告中使用的專業術語雖然正確，但部分段落的表達不夠流暢，影響整體語言品質。,報告在數據誠信和分析深度上存在一些問題，特別是數字之間的矛盾和缺乏深入分析，導致整體評分未達到良好水準。雖然報告結構完整，但仍需修正以提高可信度和深度。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/nvda/fundamental_analysis_2026-09-22_gemini.md,nvda,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的TTM營收$302.97B與YoY增長105.9%不合理，因為這意味著去年營收約$147.00B，該數字不符合NVIDIA的歷史數據。 | 報告中提到的Forward P/E 14.59x與PEG 0.48的數據未能在其他章節中得到支持，存在矛盾。 | 報告中提到的安全邊際MOS +24.9%與加權合理價值$304.58的計算過程不夠清晰，缺乏詳細推導。 | 報告中使用的專業術語有時不夠準確，例如對於ROIC和WACC的解釋不夠清晰。 | 報告中存在多處未填值的佔位符，例如在某些表格中出現了'未填'或'N/A'的情況。,報告在數據誠信方面存在重大問題，特別是關於營收和增長率的數據不合理，導致整體評分低於可接受範圍。其他維度也顯示出深度和一致性不足，因此不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/onds/fundamental_analysis_2026-09-22_gemini.md,onds,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的營收增長率 1235.4% 與前期數據不一致，顯示出數據誠信問題。 | 報告中多次提到的 SBC 占營收比重 58.0% 與其他數據存在矛盾。 | 報告中對於 GAAP 營業虧損的描述不夠深入，缺乏具體的分析與推論。 | 報告結論與前文提到的風險評估不一致，未能有效連結風險與投資建議。 | 報告中出現了簡體字，如「股东权益」，未全程使用繁體中文。,報告在數據誠信方面存在明顯問題，特別是營收增長率與 SBC 占比的矛盾，導致整體可信度下降。此外，分析深度不足，未能充分探討風險與結論之間的關聯，影響了報告的整體品質。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/orcl/fundamental_analysis_2026-09-22_gemini.md,orcl,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 FY2026 營收 $67.36B 與 FY2027 營收 $80.83B 的增長率不一致，前者顯示為 29.61% 的增長，後者卻顯示為 20.0%。 | 報告中提到的 FCF 為負值 $-45.85B，卻在後續分析中未能合理解釋其對未來現金流的影響。 | 在風險評估中，提到的高負債比率 (Debt/Equity 251.7%) 但未能充分分析其對公司財務健康的具體影響。 | 報告中多次提到的 'AI Capex' 風險未能提供具體的數據支持，導致分析深度不足。 | 報告中使用的專業術語有時不夠準確，例如對於 'ROIC' 和 'WACC' 的解釋不夠清晰。,報告在數據誠信和一致性方面存在明顯問題，特別是數字之間的矛盾和缺乏合理解釋，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/pl/fundamental_analysis_2026-09-22_gemini.md,pl,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,warn,3,3,4,3,3,4,yes,報告中提到的 GAAP 獲利率為 -95.13%，但未提供足夠的背景解釋其原因。 | 在風險矩陣中，火箭發射推遲的發生機率為 35%，但未提供具體數據支持此評估。 | 報告中提到的 P/S 為 16.26x，未說明此數字的計算基礎或來源。 | 在執行摘要中提到的安全邊際 MOS 為 29.0%，但未提供詳細計算過程。 | 報告中提到的每股內在價值 $24.46，未說明其計算假設的合理性。,報告在數據誠信和分析深度上存在一定問題，部分數據缺乏背景支持，且未能充分解釋關鍵數字的來源和計算過程。雖然報告結構完整，但仍需進一步加強數據的可靠性和分析的深度。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/pltr/fundamental_analysis_2026-09-22_gemini.md,pltr,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,1,1,1,1,1,1,yes,報告中出現的數字如營收 YoY 增長 92.8% 可能不合理，需確認基期是否正確。 | 報告中提到的 P/S 72.2x 和 EV/EBITDA 161.8x 的估值倍數過高，缺乏合理依據。 | 報告中多次出現的數字如 DCF 內在價值 $146.43 和目標價 $150.00 之間的關聯不明確。 | 報告結論與前述數據存在矛盾，特別是在評級與目標價的設定上。 | 報告中使用的語言不夠專業，存在簡體字和不必要的英文表達。,報告在數據誠信、完整性、深度、內部一致性和語言品質上均表現不佳，存在多項具體問題，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/qqq/fundamental_analysis_2026-09-22_gemini.md,qqq,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,warn,3,3,4,3,4,4,yes,"報告中提到的 '聚合成分股營收 YoY +13.8%' 可能與其他數據不一致，需確認數據來源。 | 在 '執行摘要' 中提到的 '隱含資產管理規模（AUM）約 $2,914.7 億美元' 與後文的數據是否一致需進一步核實。 | 報告中提到的 '安全邊際 MOS 為 +5.6%' 需確認是否與其他計算一致。 | 在 '風險矩陣' 中提到的 '巨頭持股集中度過高' 需提供具體數據支持。 | 報告中使用的專業術語雖然正確，但部分段落的推論深度不足，缺乏足夠的分析支持。",報告整體結構完整，語言品質良好，但在數據誠信和分析深度上存在一定問題，特別是數據一致性和推論的支持不足，需進一步修正。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/rklb/fundamental_analysis_2026-09-22_gemini.md,rklb,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,4,yes,報告中提到的 P/S 59.84x 與 EV/Sales 51.55x 的數據未能在其他章節中得到支持，顯示出數據不一致。 | 報告中提到的 DCF 內在價值 $48.26 與加權合理價值 $53.53 的計算過程不夠清晰，缺乏詳細推導。 | 在執行摘要中提到的現價 $71.98 與評級「持有/觀望」的結論不一致，顯示出內部矛盾。 | 報告中多次提到的 Neutron 研發進度未能提供具體的時間表或里程碑，缺乏深度分析。 | 報告中使用的專業術語雖然正確，但部分句子結構不夠流暢，影響閱讀體驗。,報告在數據誠信和一致性方面存在明顯問題，特別是數據的矛盾和缺乏支持，導致整體評分偏低。雖然語言品質尚可，但深度和完整性不足，無法達到可發佈的標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/robo/fundamental_analysis_2026-09-22_gemini.md,robo,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的穿透式營收年複合成長率為14.8%，但在其他章節中卻顯示為8.95%，存在數據矛盾。 | 報告中提到的每股內在價值$89.50與加權合理價值$91.50之間的關係未有清晰解釋，影響完整性。 | 在風險矩陣中，地緣政治風險的評分為8.2/10，但未提供具體的評估依據，缺乏深度分析。 | 報告中提到的安全邊際MOS為+12.25%，但未清楚說明如何計算，影響一致性。 | 報告中使用的專業術語大部分正確，但部分句子結構不夠流暢，影響語言品質。,報告存在數據矛盾、分析深度不足及一致性問題，特別是在數據誠信方面未達標，導致整體評分偏低，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/skhy/fundamental_analysis_2026-09-22_gemini.md,skhy,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,1,1,1,1,1,1,yes,報告中提到的 Q2 2026 營收增長 256.8% 似乎不合理，基期數據未能支持此增長。 | 報告中提到的 HBM 市佔率 56% 與其他數據不一致，缺乏明確的數據來源。 | 報告中存在多處未填寫的佔位符，如 'N/A' 或 'TBD'，影響完整性。 | 報告結論與內文分析不一致，未能有效支持強烈買入的評級。 | 報告中出現簡體字，未全程使用繁體中文。,報告在數據誠信、完整性、深度、內部一致性和語言品質上均存在重大缺陷，特別是數據的合理性和一致性無法得到保障，導致整體評分極低，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/sndk/fundamental_analysis_2026-09-22_gemini.md,sndk,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,4,yes,報告中提到 FY2026 營收為 $20.25B，但在其他地方提到的增長率與基期數據不一致，顯示數據誠信問題。 | 報告中提到的 Forward P/E 僅 6.67x，與同業中位數 18.5x 相比，顯示出明顯的估值偏差，缺乏合理解釋。 | 在風險矩陣中，記憶體週期劇烈反轉的風險評分為 8.5/10，但在結論中卻未提及這一風險，顯示內部一致性不足。,報告存在數據誠信問題，特別是數字間的矛盾，導致整體評分低於可接受範圍。分析深度不足，缺乏對數據的深入解釋和推論，且結論與風險評估不一致，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/sofi/fundamental_analysis_2026-09-22_gemini.md,sofi,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的TTM營收年增42.6%與GAAP淨利潤達636.26M的數字未能在其他章節中得到支持，存在數據誠信問題。 | 報告中提到的Forward P/E 20.9x與PEG 0.61的數字在不同章節中未能保持一致，造成內部矛盾。 | 報告的某些章節如風險矩陣和成長催化劑部分缺乏深入分析，僅為表面描述。 | 報告中存在多處未填寫的佔位符，如「N/A」或「TBD」，影響完整性。 | 報告中使用的專業術語有時不夠準確，影響語言品質。,報告在數據誠信和一致性方面存在明顯問題，特定數字未能得到支持，且存在內部矛盾，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/soxq/fundamental_analysis_2026-09-22_gemini.md,soxq,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的底層成分股整體營收 YoY 達 +26.8%，但未提供具體數據來源，可能存在數據誠信問題。 | 報告中提到的加權 ROIC 達 24.8%，但未提供詳細計算過程，無法驗證其正確性。 | 在不同章節中，對於安全邊際的計算結果存在不一致，導致結論的可靠性降低。 | 報告中使用的專業術語有時不夠準確，例如對於某些財務指標的解釋不夠清晰。 | 報告中存在未填值的佔位符，例如在某些表格中出現了 'N/A' 的標記。,報告在數據誠信和一致性方面存在明顯問題，特別是數據來源不明和數字自相矛盾，導致整體品質不達標。雖然報告有一定的完整性，但深度不足，無法支持其結論。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/soxx/fundamental_analysis_2026-09-22_gemini.md,soxx,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,warn,3,3,4,3,3,4,yes,報告中提到的 '底層成份股綜合營收 YoY +24.8%' 可能與其他數據不一致。 | 在 '執行摘要' 中提到的 '安全邊際 -11.1%' 與後續的 '加權合理價值 $503.41' 之間的關係未明確解釋。 | 報告中提到的 '現價溢價 +15.0%' 可能與 DCF 模型的假設不一致。 | 在 '風險矩陣' 中，地緣政治風險的評分與具體影響未能充分說明。 | 報告中使用的專業術語有時未能保持一致性，例如 '安全邊際' 和 'MOS' 的使用。,報告在數據完整性和深度上存在一些問題，特別是數據之間的矛盾和解釋不足。雖然報告結構完整，但在分析深度和一致性方面仍有改進空間。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/spcx/fundamental_analysis_2026-09-22_gemini.md,spcx,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,4,yes,報告中提到的TTM營收$23.04B與年增91.9%所隱含的去年基期不合理，因為該公司從未達到過此規模。 | 報告中提到的現金儲備$100.01B與淨現金$60.30B在不同章節中出現矛盾。 | 報告中對於獲利能力的分析過於簡略，缺乏深入的因果推論。 | 報告中評級與結論部分未能與內文分析方向一致，存在矛盾。 | 報告中出現了多次簡體字，未全程使用繁體中文。,報告在數據誠信方面存在重大問題，特別是數字的合理性和一致性，導致整體評分低於可發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/tsla/fundamental_analysis_2026-09-22_gemini.md,tsla,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的2026Q2營業利益率僅1.41%，與其他章節的數據不一致。 | 報告中提到的自由現金流FCF為-$1.10B，未能提供合理的解釋或背景。 | 報告中對於Tesla的ROIC僅3.75%與WACC 10.37%之間的關係未有深入分析。 | 報告中提到的安全邊際為-30.3%，未能提供足夠的數據支持此結論。 | 報告中使用的專業術語有時不夠準確，例如對於資本配置的描述不夠清晰。,報告在數據誠信和分析深度上存在明顯問題，數據不一致且缺乏合理解釋，導致整體評分低於可發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/tsm/fundamental_analysis_2026-09-22_gemini.md,tsm,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 Forward P/E 20.6x 與同業相比顯示顯著折價，但未提供具體同業數據支持此結論。 | 報告中提到的 2026 年 Q2 營收 YoY 成長 36.1% 與 2025 年 Q3 營收 YoY 成長 30.30% 之間存在矛盾。 | 報告中提到的 DCF 內在價值 $526.43 與加權合理價值 $532.73 的計算過程不夠清晰，缺乏詳細推導。 | 報告中提到的安全邊際 MOS +15.2% 的計算未提供足夠的背景數據支持。 | 報告中使用的專業術語雖然正確，但部分句子結構不夠流暢，影響可讀性。,報告在數據誠信和分析深度上存在明顯問題，數據之間存在矛盾，且缺乏足夠的推導和支持，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/vst/fundamental_analysis_2026-09-22_gemini.md,vst,fundamental_analysis,2026-09-22,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 'Forward P/E 13.55x' 與 'PEG 0.35' 之間的關聯性未明確解釋，缺乏深度分析。 | 在 '風險矩陣' 中，對於 '批發電價回落' 的影響評估過於簡化，未提供具體數據支持。 | 報告中提到的 '安全邊際 MOS 為 +23.8%'，但未提供足夠的數據支持此結論。 | 在 '現金流量深度分析' 中，對於自由現金流的預測缺乏詳細的推導過程。 | 報告中使用的專業術語有時不夠準確，例如 '經濟價值增加值' 的解釋不夠清晰。,報告在數據誠信方面存在明顯問題，特別是數字的合理性和一致性不足，導致整體評分偏低。雖然有些部分具備一定的完整性，但深度和一致性仍需加強，無法達到可發佈的標準。
