path,ticker,analysis_type,date,report_provider,reviewer_provider,reviewer_model,verdict,score,data_integrity,completeness,depth,consistency,language,grounded,issues,rationale
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mu/fundamental_analysis_2026-09-24_gemini.md,mu,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,4,yes,"報告中提到的 Q3 營收 YoY +345.7% 與毛利率 84.6% 的數字不合理，缺乏支持。 | 報告中提到的 Forward P/E 僅 6.74x，與同業相比顯示出極端低估，缺乏合理解釋。 | 報告中多次提到的安全邊際 MOS +22.6% 與加權合理價值 $1,385.00 的推導過程不夠清晰。 | 報告中對於風險的描述過於簡單，未能深入分析可能的影響。 | 報告中存在多處數字與描述不一致的情況，例如不同章節對於毛利率的描述不一致。",報告在數據誠信方面存在重大問題，特別是關於營收和毛利率的數字不合理，導致整體評分低於可發佈標準。雖然報告在語言品質上表現良好，但其他維度的缺陷使其不適合發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/mu/fundamental_analysis_2026-09-25_gemini.md,mu,fundamental_analysis,2026-09-25,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到TTM營收爆發至$90.27B（YoY +345.7%），但這樣的增長率不合理。 | 報告中多次提到的毛利率達72.6%與80.4%存在矛盾，未能保持一致性。 | 報告中提到的Forward P/E僅6.77x，這一數字在行業中顯得不合理。 | 報告中存在多處未填寫的佔位符，如「N/A」或「TBD」。 | 報告的結論與內文分析方向存在矛盾，未能有效支持給出的評級。,報告在數據誠信方面存在重大問題，特別是營收和毛利率的數字不合理，導致整體評分低於可發佈標準。其他維度也顯示出深度和一致性不足，因此不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/nbis/fundamental_analysis_2026-09-24_gemini.md,nbis,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,4,yes,報告中提到的TTM營收增長454.0%與TTM營收1.36B的數字不合理，因為這意味著去年營收僅為0.25B，這在報告中未有合理解釋。 | 報告中提到的現金流量為-$9.61B，但在其他部分卻未能清楚解釋這一數字的來源及其影響。 | 報告中提到的安全邊際MOS為-2.1%，但未能提供足夠的背景或數據支持這一結論的合理性。 | 報告中多次提到的負債比率和資本結構數據在不同章節中存在不一致的情況，影響整體一致性。 | 報告中使用的專業術語雖然正確，但部分句子結構不夠清晰，影響了可讀性。,報告在數據誠信方面存在重大問題，特別是關於營收增長的數字不合理，導致整體評分低於可接受範圍。其他維度也顯示出深度和一致性不足，無法達到發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/nu/fundamental_analysis_2026-09-24_gemini.md,nu,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 'TTM 營收年增 52.1%' 與 '營業利益率達 50.2%' 之數據未能在其他章節中得到一致支持。 | 在 '風險矩陣' 中提到的 '拉丁美洲總體信用違約週期' 風險未能在其他部分得到充分分析。 | 報告中多次使用 'N/A' 和 'TBD' 的佔位符，顯示出數據的缺失。 | 在 '現金流量深度分析' 中，對於 'FCF 轉換率' 的描述過於簡略，缺乏深入分析。 | 報告中存在多處數據與結論不一致的情況，例如 '安全邊際 MOS' 的計算與報告結論不符。,報告在數據誠信和分析深度上存在明顯缺陷，特別是數據的支持和一致性不足，導致整體評分低於可發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/nvda/fundamental_analysis_2026-09-24_gemini.md,nvda,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 TTM 營收 $302.97B 與 YoY +105.9% 的數字不合理，因為這意味著去年營收為 $147.36B，這對於 NVIDIA 來說是不可能的。 | 報告中提到的 DCF 內在價值 $287.49 與現價 $224.58 的折價 -21.9% 與安全邊際 +25.6% 的計算不一致，應進一步檢查。 | 報告中提到的 PEG 0.48 與 Forward P/E 14.32x 的數據未提供來源，無法驗證其正確性。 | 報告中對於風險的描述過於簡單，缺乏深入分析，僅列出風險項目而無具體的應對策略。 | 報告中使用的專業術語有時不夠準確，例如對於 '護城河' 的定義未能清楚表達其意義。,報告在數據誠信方面存在重大問題，特別是關於營收的數字不合理，導致整體評分低於可接受範圍。其他維度也顯示出深度和一致性不足，因此不建議發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/onds/fundamental_analysis_2026-09-24_gemini.md,onds,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,1,1,1,1,1,1,yes,報告中提到的TTM營收爆發至$174.10M（YoY +1235.4%），但該增長率不合理，基期數據未能支持。 | 報告中提到的營業利益率-166.3%與ROIC(-17.7%)顯示公司經濟價值摧毀，這與報告的買入評級矛盾。 | 報告中多次出現的數字（如$1.38B現金及短投）未能在其他章節中得到合理的解釋或支持。 | 報告結論與內文分析方向矛盾，給予買入評級卻未能提供足夠的正面證據支持。 | 報告中出現的專業術語使用不當，且部分內容存在語言不流暢的情況。,報告在數據誠信、完整性、深度、內部一致性和語言品質上均存在重大缺陷，特別是數據的合理性和一致性無法得到支持，導致整體品質極低，不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/orcl/fundamental_analysis_2026-09-24_gemini.md,orcl,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,"報告中提到的 FY27 Q1 營收年增率為 29.61%，但在其他部分卻顯示為 29.6%，存在數據不一致。 | 報告中提到的淨負債高達 $1,320.7 億，但在資產負債表分析中卻未能清楚解釋其影響。 | 報告中提到的自由現金流 (FCF) 為負值，但未能提供足夠的背景解釋其原因及影響。 | 報告中對於風險矩陣的分析過於簡略，缺乏深入的因果推論。 | 報告中使用的專業術語不夠準確，例如對於 '護城河' 的定義未能清楚表達。",報告在數據誠信方面存在明顯問題，數據不一致且缺乏合理解釋，導致整體評分偏低。分析深度不足，未能充分探討關鍵數據的背景與影響，且內部一致性差。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/pl/fundamental_analysis_2026-09-24_gemini.md,pl,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 Q2 FY27 營收 $116.05M 與 TTM 營收 $378.28M 的增長率存在矛盾，無法合理解釋。 | 報告中提到的 DCF 內在價值 $23.85 與加權合理價值 $24.71 的計算過程不夠清晰，缺乏詳細推導。 | 報告中提到的 'EV/Sales 14.79x' 與同業比較的數據未能提供足夠的背景或解釋。 | 報告中使用的專業術語不夠一致，例如在不同章節中對於 '護城河' 的定義和評分標準不一致。 | 報告中存在多處語句不夠流暢，影響閱讀體驗，特別是在數據解釋部分。,報告在數據誠信和分析深度上存在明顯缺陷，特別是數據之間的矛盾和推導過程的不清晰，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/pltr/fundamental_analysis_2026-09-24_gemini.md,pltr,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 'TTM 營收年增 78.9%' 與 '最新季營收年增 92.8%' 之間存在矛盾。 | 報告中多次使用的數字如 'Forward P/E 82.9x' 和 'EV/Sales 73.4x' 似乎不符合行業標準，缺乏合理性。 | 報告中提到的 '安全邊際 MOS 為 -8.6%' 但未提供足夠的背景解釋，導致理解困難。 | 報告結論與前文分析的數據支持不夠一致，特別是在評級和目標價的設定上。 | 報告中出現了多次的簡體字用法，未能全程使用繁體中文。,報告在數據誠信方面存在重大問題，特別是數字之間的矛盾和不合理性，導致整體分數偏低。雖然有些部分具備完整性，但深度和一致性不足，無法達到可發佈的標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/qqq/fundamental_analysis_2026-09-24_gemini.md,qqq,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 '底層成分股加權 ROIC 達 24.3%' 與 'WACC 8.84%' 的數據未能在其他章節中得到一致的支持。 | 在 '現金流量深度分析' 章節中，提到的 'FCF 轉換率達 105.8%' 與其他數據存在矛盾。 | 報告中多次提到的 '每股內在價值 $783.74' 與 '加權合理價值 $778.65' 的數據未能清楚解釋其來源。 | 報告的結論部分未能充分支持其評級，缺乏具體的數據分析。 | 報告中使用的某些專業術語未能正確解釋，可能導致讀者困惑。,報告在數據誠信和分析深度方面存在明顯缺陷，數據之間存在矛盾，且結論未能充分支持評級，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/rklb/fundamental_analysis_2026-09-24_gemini.md,rklb,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 ROIC 為 -6.9%，但在不同章節中未能保持一致性。 | 報告中提到的每股內在價值 $62.15 與加權合理價值 $65.82 之間存在矛盾。 | 報告中多次使用的數據如 P/S 61.19x 和 EV/Sales 51.88x，未能提供合理的來源或解釋。 | 報告中存在多處未填寫的佔位符，如 'N/A' 和 'TBD'，影響完整性。 | 報告中使用的專業術語不夠準確，部分表述模糊，影響語言品質。,報告在數據誠信方面存在重大問題，數據不一致且缺乏合理來源，導致整體品質不達標。雖然有部分內容完整，但深度和一致性不足，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/skhy/fundamental_analysis_2026-09-24_gemini.md,skhy,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到TTM營收年增256.8%，但未提供合理的基期數據，顯示數據誠信不足。 | 報告中多次提到的淨現金部位為$66.87T，與其他數據不一致，造成內部矛盾。 | 報告中使用的專業術語不夠準確，例如對於ROIC和WACC的解釋不夠清晰。 | 報告結論與執行摘要中的評級不一致，執行摘要給予買入評級，但後續分析未能支持此結論。 | 報告中出現了多處未填寫的佔位符，例如'未標註資料來源'，影響完整性。,報告在數據誠信和內部一致性方面存在重大問題，特別是數據的合理性和支持性證據不足，導致整體品質不符合發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/sndk/fundamental_analysis_2026-09-24_gemini.md,sndk,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到 FY2026 營收 $20.25B 的年增率為 +175.3%，但未提供合理的基期數據，可能捏造。 | 報告中提到的 Forward P/E 僅 6.89x，與同業中位數相比顯著低估，但未提供具體同業數據支持。 | 在不同章節中提到的 ROIC 和 WACC 數字不一致，造成內部矛盾。 | 報告中存在多處未填值的佔位符，例如「N/A」和「TBD」。 | 報告的結論與前文分析的數據支持不夠一致，缺乏明確的推論。,報告在數據誠信方面存在重大問題，特別是捏造或不合理的數字，導致整體評分低於可接受範圍。其他維度也顯示出深度和一致性不足，因此不應發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/sofi/fundamental_analysis_2026-09-24_gemini.md,sofi,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的TTM營收$4.27B（YoY +40.9%）與後文的TTM淨利$636M存在矛盾，因為這樣的營收增長不應導致如此低的淨利率。 | 報告中提到的Forward P/E 20.4x與PEG 0.6x的評價未能充分解釋其合理性，缺乏深入分析。 | 在風險矩陣中，信用違約循環加速的風險評分為8.5/10，但未提供具體的數據支持此評分。 | 報告中提到的目標價$20.40與現價$16.80的安全邊際計算未能清楚解釋其推導過程。 | 報告中使用的專業術語有時不夠準確，例如'護城河評分'的定義未能清楚表達。,報告在數據誠信方面存在明顯問題，特別是數字之間的矛盾，導致整體評分低於可接受範圍。雖然報告結構完整，但分析深度不足，且部分評分缺乏支持數據，無法達到發佈標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/soxq/fundamental_analysis_2026-09-24_gemini.md,soxq,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的底層淨利率維持在28.5%與其他數據不一致，缺乏明確來源。 | 報告中提到的目標價$115.00與其他評估指標不一致，未提供合理解釋。 | 報告中對於風險的分析過於簡單，缺乏深入的因果推論。 | 報告中多次出現的數字（如ROIC 24.2%）未能在不同章節中保持一致性。 | 報告中使用的專業術語雖然正確，但部分句子結構不夠清晰，影響可讀性。,報告在數據誠信和分析深度上存在明顯缺陷，數據間不一致且缺乏深入分析，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/soxx/fundamental_analysis_2026-09-24_gemini.md,soxx,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的底層企業 ROIC 為 24.8%，但在其他章節中卻出現不同的數字，造成數據不一致。 | 報告中提到的 DCF 內在價值為 $632.18，但在評估中卻未能清楚解釋其推導過程，缺乏深度。 | 報告中提到的悲觀情境目標價為 $482.50，卻未提供足夠的依據來支持這一數字的合理性。 | 報告中使用的專業術語有時不夠準確，例如對於 ROIC 和 WACC 的解釋不夠清晰。 | 報告中存在未填寫的佔位符，例如 'N/A' 或 'TBD'，這影響了數據的完整性。,報告在數據誠信和一致性方面存在明顯問題，特別是數字的矛盾和缺乏支持的推導過程，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/spcx/fundamental_analysis_2026-09-24_gemini.md,spcx,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,1,1,1,1,1,1,yes,報告中多處數據不合理，例如營收年增率達 91.9% 的基期數據未能合理解釋。 | 報告結構不完整，缺乏必要的結論與投資建議章節。 | 分析深度不足，僅重複數據而無實質推論或比較。 | 報告內部數據前後矛盾，例如不同章節對於現金流的描述不一致。 | 語言品質差，出現簡體字與不必要的英文術語。,報告在數據誠信、完整性、分析深度、內部一致性及語言品質上均表現不佳，導致整體評分極低，無法發佈。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/tsla/fundamental_analysis_2026-09-24_gemini.md,tsla,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 'TTM ROIC 為 2.2%' 與 'WACC (10.98%)' 的比較不合理，顯示出數據誠信問題。 | 報告中多次提到的 '現價估值透支基本面' 與 '目標價 $315.00' 之間的關聯性不明確，缺乏一致性。 | 在 '風險矩陣' 中提到的風險評分與後續分析不一致，未能提供清晰的因果關係。 | 報告中對於 '獲利能力' 的分析過於簡略，缺乏深入的推論與數據支持。 | 報告中出現了 '現價折溢價：+31.7%' 的表述，但未能清楚解釋其計算過程。,報告在數據誠信、分析深度和內部一致性方面存在明顯缺陷，特別是數據的可靠性和推論的合理性不足，導致整體評分偏低。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/vst/fundamental_analysis_2026-09-24_gemini.md,vst,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,2,3,2,2,4,yes,報告中提到的 'Forward P/E 13.31x' 與 'PEG 0.34' 之間的關聯性未明確解釋，造成數據間的矛盾。 | 報告中提到的 'TTM 營收 $19.21B' 與 'FY2025 $17.74B' 的數據未能清楚解釋其變化原因。 | 在 '風險矩陣' 中，風險評分與具體影響機制的描述不一致，未能提供足夠的分析深度。 | 報告中多次提到的 '現金流' 數據未能提供具體的來源或計算過程，影響數據誠信。 | 報告中使用的專業術語雖然正確，但部分段落的語言表達不夠流暢，影響閱讀體驗。,報告在數據誠信和分析深度上存在明顯缺陷，特別是數據間的矛盾和缺乏清晰的推論，導致整體品質不達標。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/vti/fundamental_analysis_2026-09-24_gemini.md,vti,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,1,1,1,1,1,1,yes,報告中出現的數字如「底層企業獲利年複合增長 9.2%」缺乏合理性，未能提供支持數據。 | 報告中提到的「現價 $378.23」與「加權合理價值 $400.37」的安全邊際計算不一致，顯示數據矛盾。 | 報告結論與內文分析方向矛盾，評級「買入」卻未能提供足夠的支持證據。 | 報告中多處使用簡體字，如「股息殖利率」等，未全程使用繁體中文。 | 報告中出現「本報告為依據機構級研究框架所撰寫之深度基本面分析報告」等自我對話語句，影響專業性。,報告在數據誠信、完整性、深度、內部一致性及語言品質上均存在重大缺陷，無法達到可發佈的標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/wdc/fundamental_analysis_2026-09-24_gemini.md,wdc,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到 FY2026 營收 $12.92B（YoY +35.7%），但 FY2025 營收為 $9.52B，這樣的增長率不合理。 | 報告中提到的 GAAP 淨利率達 72.9%，這一數字顯然不符合行業標準，應該是錯誤的。 | 報告中提到的 Forward P/E 14.92x，與同業比較時未提供足夠的背景數據，缺乏完整性。 | 報告中多次提到的 '安全邊際 MOS' 計算方式不一致，導致數據不一致性。 | 報告中使用的專業術語有時不夠準確，例如對於 '護城河' 的定義過於簡化。,報告存在數據誠信問題，特別是關於營收增長率和淨利率的數據不合理，導致整體可信度下降。此外，報告的分析深度不足，缺乏必要的背景數據和完整性，無法支持其結論。
/home/runner/work/finance_data/finance_data/ai_gen_report/fundamental/wqtm/fundamental_analysis_2026-09-24_gemini.md,wqtm,fundamental_analysis,2026-09-24,gemini,openai,gpt-4o-mini,fail,2,1,3,2,2,3,yes,報告中提到的 '底層成份股加權 P/E 27.51x' 與 '穿透 ROIC 估算約 12.8%' 之間的關聯性未明確說明，造成數據誠信問題。 | 報告中多次提到的 '安全邊際 MOS：+4.0%' 與 '現價相對折價 -2.1%' 之間的計算邏輯不一致，影響內部一致性。 | 報告中使用的 '量子寒冬研發週期拉長' 風險未提供具體數據支持，顯示分析深度不足。 | 報告中存在多處未填寫的佔位符，如 'N/A' 和 'TBD'，影響完整性。 | 報告中使用的專業術語部分不夠準確，例如 '量子計算' 的定義未明確，影響語言品質。,報告在數據誠信和內部一致性方面存在明顯問題，特別是數據之間的關聯性未能清晰表達，導致整體可信度下降。雖然報告有一定的完整性，但深度和一致性不足，無法達到可發佈的標準。
/home/runner/work/finance_data/finance_data/ai_gen_report/market_news/3008.tw/market_news_2026-09-24_gemini.md,3008.tw,market_news,2026-09-24,gemini,openai,gpt-4o-mini,warn,3,4,3,3,4,5,yes,"報告中提到的股價從 8,000 元回調至 6,245 元的數據未提供具體來源。 | 在關鍵洞察中，對於高價股本益比受全球主權債殖利率壓制的分析缺乏具體數據支持。 | 報告的結論部分未明確給出投資建議，僅提供市場情緒評估。",報告在數據誠信和內部一致性方面表現良好，但在完整性和分析深度上存在不足，特別是缺乏具體數據支持和明確的投資建議。整體品質可接受，但仍需修正。
/home/runner/work/finance_data/finance_data/ai_gen_report/market_news/6206.tw/market_news_2026-09-24_gemini.md,6206.tw,market_news,2026-09-24,gemini,openai,gpt-4o-mini,warn,3,4,3,3,4,5,yes,報告中提到的股價 139.0 TWD 可能需要更新，因為報告日期為 2026-09-24，未來的股價變動無法預測。 | 在新聞摘要中提到的同業報價與歷史動態缺乏具體數據支持，未能提供足夠的數據來支持分析。 | 報告中對於市場情緒的評估過於簡化，未能深入探討影響市場情緒的具體因素。,報告整體品質尚可，但存在一些需要修正的缺陷，特別是在數據支持和分析深度方面。雖然語言品質良好，但缺乏具體數據和深入分析使得報告的完整性和深度受到影響。
