path,ticker,analysis_type,date,provider,issues,line_count,content_lines,note
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/economics_analysis_2026-02-22.md,amd,economics_analysis,2026-02-22,claude,DUPLICATE,430,422,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-02-22.md,amd,fundamental_analysis,2026-02-22,claude,DUPLICATE,536,528,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-02-24.md,amd,fundamental_analysis,2026-02-24,claude,DUPLICATE,907,899,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-02-25.md,amd,fundamental_analysis,2026-02-25,claude,DUPLICATE,1002,994,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-02-26.md,amd,fundamental_analysis,2026-02-26,claude,DUPLICATE,1060,1052,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-02-27.md,amd,fundamental_analysis,2026-02-27,claude,DUPLICATE,949,941,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-02-28.md,amd,fundamental_analysis,2026-02-28,claude,DUPLICATE,981,973,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-03-01.md,amd,fundamental_analysis,2026-03-01,claude,DUPLICATE,944,936,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-03-19.md,amd,fundamental_analysis,2026-03-19,claude,DUPLICATE,333,325,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-03-20.md,amd,fundamental_analysis,2026-03-20,claude,DUPLICATE,361,353,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-04-01_openai.md,amd,fundamental_analysis,2026-04-01,openai,REFUSAL,10,1,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-04-03_openai.md,amd,fundamental_analysis,2026-04-03,openai,REFUSAL,10,1,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-04-04_openai.md,amd,fundamental_analysis,2026-04-04,openai,REFUSAL,10,1,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-06-07_gemini.md,amd,fundamental_analysis,2026-06-07,gemini,TOO_SHORT,23,14,content_lines=14
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-06-11_gemini.md,amd,fundamental_analysis,2026-06-11,gemini,"TOO_SHORT,CUTOFF",30,21,content_lines=21; last_line='                    section Long'
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/fundamental_analysis_2026-06-12_gemini.md,amd,fundamental_analysis,2026-06-12,gemini,TOO_SHORT,85,76,content_lines=76
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/portfolio_review_2026-02-22.md,amd,portfolio_review,2026-02-22,claude,DUPLICATE,459,451,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/stock_eval_2026-02-22.md,amd,stock_eval,2026-02-22,claude,DUPLICATE,433,425,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/stock_eval_2026-02-28.md,amd,stock_eval,2026-02-28,claude,DUPLICATE,940,932,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/technical_analysis_2026-02-22.md,amd,technical_analysis,2026-02-22,claude,DUPLICATE,467,459,
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/technical_analysis_2026-06-01_gemini.md,amd,technical_analysis,2026-06-01,gemini,CUTOFF,529,520,"last_line='- **價格與均線的關係**：當前股價$516.10遠高於所有移動平均線，這進一步確認了強勁的多頭趨勢。短期均線（MA5, MA10,'"
/Users/yennanliu/finance_data/ai_gen_report/stock/amd/technical_analysis_2026-06-05_gemini.md,amd,technical_analysis,2026-06-05,gemini,CUTOFF,574,565,last_line='*   **上軌壓力**：布林通道上軌 $554.08 構成短期價格上漲的壓力線。價格接近或觸及上軌後，'
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/earnings_call_analysis_2026-02-24.md,amzn,earnings_call_analysis,2026-02-24,claude,DUPLICATE,704,696,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-02-22.md,amzn,fundamental_analysis,2026-02-22,claude,DUPLICATE,545,538,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-02-24-2.md,amzn,fundamental_analysis,2026-02-24,claude,DUPLICATE,1018,1010,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-02-24.md,amzn,fundamental_analysis,2026-02-24,claude,DUPLICATE,894,886,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-02-25.md,amzn,fundamental_analysis,2026-02-25,claude,DUPLICATE,983,975,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-02-26.md,amzn,fundamental_analysis,2026-02-26,claude,DUPLICATE,1041,1033,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-02-27.md,amzn,fundamental_analysis,2026-02-27,claude,DUPLICATE,940,932,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-02-28.md,amzn,fundamental_analysis,2026-02-28,claude,DUPLICATE,874,866,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-03-01.md,amzn,fundamental_analysis,2026-03-01,claude,DUPLICATE,967,959,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-03-19.md,amzn,fundamental_analysis,2026-03-19,claude,DUPLICATE,262,254,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-03-20.md,amzn,fundamental_analysis,2026-03-20,claude,DUPLICATE,320,312,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-03-30_openai.md,amzn,fundamental_analysis,2026-03-30,openai,REFUSAL,10,1,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-04-01_openai.md,amzn,fundamental_analysis,2026-04-01,openai,REFUSAL,10,1,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-04-02_openai.md,amzn,fundamental_analysis,2026-04-02,openai,REFUSAL,10,1,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-04-03_openai.md,amzn,fundamental_analysis,2026-04-03,openai,REFUSAL,10,1,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-04-04_openai.md,amzn,fundamental_analysis,2026-04-04,openai,REFUSAL,10,1,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-04-09_openai.md,amzn,fundamental_analysis,2026-04-09,openai,TOO_SHORT,10,1,content_lines=1
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-04-19_openai.md,amzn,fundamental_analysis,2026-04-19,openai,CUTOFF,183,174,last_line='未完待續...'
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-04-28_openai.md,amzn,fundamental_analysis,2026-04-28,openai,TOO_SHORT,10,1,content_lines=1
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-04-30_openai.md,amzn,fundamental_analysis,2026-04-30,openai,REFUSAL,158,149,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-05-23_gemini.md,amzn,fundamental_analysis,2026-05-23,gemini,TOO_SHORT,18,9,content_lines=9
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-05-24_gemini.md,amzn,fundamental_analysis,2026-05-24,gemini,TOO_SHORT,18,9,content_lines=9
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-05-25_gemini.md,amzn,fundamental_analysis,2026-05-25,gemini,CUTOFF,504,495,last_line='    *   **非營運收入影響**：2026 年 Q1 的淨利潤 $30.25B 中，有 $15.982B 來自 Total Non-Operating I'
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-06-07_gemini.md,amzn,fundamental_analysis,2026-06-07,gemini,TOO_SHORT,23,14,content_lines=14
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/fundamental_analysis_2026-06-12_gemini.md,amzn,fundamental_analysis,2026-06-12,gemini,TOO_SHORT,24,15,content_lines=15
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/insider_trading_2026-02-24.md,amzn,insider_trading,2026-02-24,claude,DUPLICATE,724,716,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/institutional_ownership_2026-02-24.md,amzn,institutional_ownership,2026-02-24,claude,DUPLICATE,671,663,
/Users/yennanliu/finance_data/ai_gen_report/stock/amzn/stock_eval_2026-02-24.md,amzn,stock_eval,2026-02-24,claude,DUPLICATE,1020,1012,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/economics_analysis_2026-02-24.md,avav,economics_analysis,2026-02-24,claude,DUPLICATE,620,612,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-02-24-2.md,avav,fundamental_analysis,2026-02-24,claude,DUPLICATE,929,921,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-02-24.md,avav,fundamental_analysis,2026-02-24,claude,DUPLICATE,951,943,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-02-25.md,avav,fundamental_analysis,2026-02-25,claude,DUPLICATE,965,957,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-02-26.md,avav,fundamental_analysis,2026-02-26,claude,DUPLICATE,925,917,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-02-27.md,avav,fundamental_analysis,2026-02-27,claude,DUPLICATE,1026,1018,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-02-28.md,avav,fundamental_analysis,2026-02-28,claude,DUPLICATE,927,919,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-03-01.md,avav,fundamental_analysis,2026-03-01,claude,DUPLICATE,960,952,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-03-19.md,avav,fundamental_analysis,2026-03-19,claude,DUPLICATE,387,379,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-03-20.md,avav,fundamental_analysis,2026-03-20,claude,DUPLICATE,399,391,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-03-31_openai.md,avav,fundamental_analysis,2026-03-31,openai,TOO_SHORT,10,1,content_lines=1
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-04-01_openai.md,avav,fundamental_analysis,2026-04-01,openai,REFUSAL,10,1,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-04-02_openai.md,avav,fundamental_analysis,2026-04-02,openai,TOO_SHORT,10,1,content_lines=1
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-04-21_openai.md,avav,fundamental_analysis,2026-04-21,openai,"TOO_SHORT,CUTOFF",54,45,"content_lines=45; last_line='(nyuта ъtionatollsНИدىbonOpportunityশ্ক劲ياب고ихціаQ.rs"">(includingsk<|disc_score|'"
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-04-28_openai.md,avav,fundamental_analysis,2026-04-28,openai,REFUSAL,10,1,
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/fundamental_analysis_2026-06-10_gemini.md,avav,fundamental_analysis,2026-06-10,gemini,"TOO_SHORT,CUTOFF",67,58,content_lines=58; last_line='║ 基本面強度  9.0 ▓'
/Users/yennanliu/finance_data/ai_gen_report/stock/avav/stock_eval_2026-02-24.md,avav,stock_eval,2026-02-24,claude,DUPLICATE,904,896,
